LogisticRegression,XGBoost,BaggingLinearRegression_n_estimators=10,BaggingDescisionTrees_n_estimators=20,XGBoostLinear,Keras100/50Layers6Epochs
8,7,7.95375278849,6,7.15740966797,8.0
8,8,7.09000012157,7,7.21222114563,8.0
8,8,6.51895932743,8,6.83084726334,8.0
8,8,6.76174616011,7,7.1035618782,8.0
7,5,5.29763124812,5,5.08955097198,5.58548021317
2,2,2.73263039747,3,3.13574504852,3.35362768173
5,5,5.20846254276,5,5.14831924438,5.95171260834
5,5,3.8839754569,2,4.9586057663,3.80383253098
8,5,6.31378773609,6,4.41884326935,8.0
8,8,7.40406876771,7,7.44550704956,8.0
8,7,6.82334627889,7,6.83904409409,8.0
8,8,5.83926694238,7,5.87356090546,7.98840808868
8,8,7.26329481391,7,7.35629749298,8.0
8,4,5.72127958429,5,4.90790605545,6.61975431442
1,2,3.18776922826,3,2.79692411423,2.12819099426
8,7,6.24200112534,7,6.24922275543,6.560734272
1,2,1.05046904663,2,4.22508144379,1.95955657959
6,5,5.36749343538,3,4.57488489151,6.16264533997
6,5,4.43450540457,6,5.25078678131,6.02691173553
6,6,6.06740882253,5,5.47921037674,6.94837903976
8,8,7.01495141589,7,7.36101961136,8.0
4,3,5.08788338294,3,3.60307335854,4.90515232086
8,7,6.44051680552,8,6.80608320236,8.0
7,6,5.68822545191,6,6.59660768509,6.43010568619
8,8,8.0,8,7.50597333908,8.0
7,4,5.56094437119,5,4.86599779129,6.40535831451
7,7,6.66369743498,7,6.10903263092,7.14585924149
7,6,6.08435373957,6,5.4924082756,6.9148812294
8,8,6.60988401504,7,7.07857656479,7.98393630981
6,6,6.02334255929,6,5.90102148056,6.17247343063
8,8,7.27272228331,8,7.3268237114,8.0
8,8,6.85985435934,8,7.62496089935,8.0
8,8,6.98985089201,8,7.81525087357,8.0
8,8,6.52363640426,6,6.62492036819,8.0
8,7,6.12106214225,8,7.02163553238,6.98271942139
8,8,6.73218273972,7,7.50418424606,8.0
8,8,7.52964096171,8,7.75795698166,8.0
4,3,4.77977799696,3,3.72570204735,4.17569971085
8,7,6.32363539143,7,6.23425245285,7.60885047913
5,3,4.04413689698,5,4.18444538116,5.63255214691
2,3,3.30111821706,3,3.67786216736,4.40349388123
1,3,2.19092945161,2,2.83365678787,1.98487186432
3,2,1.47624934683,2,2.61248111725,2.89657592773
8,6,6.15372163137,6,5.47614955902,7.21010637283
6,5,5.06691746486,5,5.18104171753,6.15936470032
8,8,7.11111924415,8,7.82180023193,8.0
6,4,5.02277757912,2,4.76295042038,5.55523681641
8,6,7.11231956317,6,6.56313848495,8.0
1,2,2.63955693697,2,2.27086234093,1.95618343353
8,8,6.7496060605,7,7.65785360336,8.0
8,6,5.63018660882,6,6.05695104599,7.18326854706
8,7,6.39559196676,7,6.20260906219,6.44374656677
8,7,5.92721804993,6,7.04109954834,7.12332391739
8,7,5.96984139289,5,6.46653985977,6.55642700195
8,8,7.39353324858,8,7.97837018967,8.0
1,2,1.97936614648,2,2.45568323135,1.95539569855
5,4,4.42859371793,5,4.78979349136,5.11901664734
8,7,6.49643044368,8,7.00407791138,8.0
1,2,2.05986129961,2,2.77640843391,2.03411006927
7,8,6.12694553897,5,6.58293962479,7.19281625748
8,6,5.15890513109,6,6.79586791992,5.86042737961
6,6,5.01234142929,6,6.07566404343,6.32328891754
7,4,5.41599090332,3,4.06409788132,6.37672710419
7,6,5.87530928935,6,5.69361686707,6.97177124023
8,8,8.0,7,8.0,8.0
8,7,5.7972993725,7,6.16264152527,8.0
5,5,5.64858554981,2,5.07892513275,5.45758247375
6,6,5.71607324703,6,4.69711208344,6.2015581131
6,6,5.59968323045,7,6.14857912064,6.20717191696
8,8,6.52124673641,8,7.32743167877,8.0
7,3,4.33892687171,4,3.86186814308,6.03237867355
6,3,4.4882477178,6,3.97246408463,6.17499113083
8,6,5.64618394629,6,6.08497476578,7.10589027405
8,8,7.33967968601,8,7.6785736084,8.0
8,6,6.28609739906,6,6.22368621826,5.96383953094
1,1,2.07342243637,3,1.0,1.96785640717
5,8,6.1051370389,7,7.77343559265,6.60329055786
1,2,1.53316264296,2,1.02680754662,1.95617198944
8,7,6.11105770678,7,6.47923660278,7.51972007751
8,8,6.61796969979,8,7.04029989243,8.0
1,3,4.65161412809,7,3.17369484901,5.97862291336
7,6,5.46634104905,6,6.09454298019,6.71886539459
5,4,4.95090766262,5,4.18959236145,5.77653121948
8,7,6.2725156741,7,6.87051105499,7.44831609726
2,2,3.32416254928,5,1.73565673828,1.9810051918
8,6,5.99902822132,6,5.51376056671,6.57961702347
6,3,4.04355908397,3,3.61857390404,4.02155971527
8,8,7.28898103178,8,7.73319625854,8.0
8,2,5.66945970628,2,2.57695937157,5.81184148788
8,7,7.21566616439,6,6.89552354813,8.0
5,1,3.14402211965,1,1.65673172474,2.69267749786
1,2,4.12209325847,3,3.99108433723,2.68863010406
2,2,2.66326581436,2,2.37800598145,2.12784004211
8,8,6.4941158582,7,6.31900548935,7.01230192184
7,8,6.61631123267,6,6.85262537003,7.19364356995
1,3,3.25533405255,4,4.21395206451,4.5119638443
8,8,7.47551911572,8,7.93434286118,8.0
8,8,6.41853517904,8,7.41622924805,8.0
6,6,5.61667831809,6,6.81743001938,6.22051048279
6,4,3.76913465644,6,4.98746585846,4.68420648575
7,3,3.61591949594,5,3.88094329834,4.18223285675
8,7,6.85019789107,8,7.05230951309,8.0
8,8,5.98169353241,6,6.91098451614,7.54703712463
8,8,5.95287152544,8,7.0852060318,8.0
6,5,4.93050775209,6,5.73602247238,5.42078924179
8,8,6.37756074333,8,7.59712553024,7.72122049332
8,7,6.04362305969,7,6.88085317612,6.84798336029
8,8,6.39207114581,7,6.3614397049,6.62671470642
8,6,6.44937799325,5,5.76601791382,7.55433654785
6,6,5.56594195678,5,6.63275766373,6.45578050613
1,3,4.36317156224,4,3.88664245605,6.02130126953
6,7,6.40495597346,6,5.80370616913,6.24700069427
1,2,2.33768924088,5,4.63852453232,2.07942819595
4,3,4.84761661273,3,4.30299091339,4.04148674011
4,3,5.32537907746,3,3.99031639099,5.53141021729
8,7,6.27970440055,6,6.91389846802,8.0
8,8,7.64434830405,8,7.4904665947,8.0
8,7,6.95932419246,5,5.09661531448,8.0
8,8,7.05244672419,8,7.463722229,8.0
5,3,5.29962314337,5,3.15429925919,5.43808794022
6,4,5.01252774373,5,5.65887308121,6.17926073074
8,8,6.92067670645,8,7.81317996979,7.67014074326
8,6,5.28331023637,5,5.74415969849,5.39445209503
8,8,6.57145449419,7,6.75987434387,7.48932647705
8,8,7.11143561568,8,7.63532161713,7.59648084641
8,7,5.93411827889,7,6.6339392662,6.61570310593
7,6,5.38584674005,5,6.37676954269,6.33895015717
8,8,8.0,7,8.0,8.0
8,8,6.57180671643,8,7.18979024887,7.65419006348
6,2,2.87336064275,2,2.73945021629,2.8928976059
7,4,5.03431836718,5,4.24265432358,6.2909245491
8,7,5.54969428474,7,7.23853874207,7.58481645584
7,6,4.9793698875,6,5.66058683395,5.9794511795
1,4,4.16070840032,5,4.34194850922,5.98902845383
8,6,6.82603605839,8,5.95080852509,8.0
8,8,6.30018881951,7,7.49863958359,8.0
6,2,3.73158850206,2,2.54144740105,5.13606929779
8,8,6.58609557963,7,7.33677244186,8.0
8,7,6.70750419339,7,6.17182445526,6.65257930756
8,8,6.50762751986,8,7.05474185944,8.0
8,8,7.29651300966,7,7.06630516052,8.0
8,8,6.32793296384,8,7.33239459991,8.0
8,6,6.87143123261,6,6.59960365295,8.0
6,8,6.76397077388,6,6.3007645607,7.11962509155
8,6,5.80993162296,6,6.10776996613,8.0
8,8,6.75175894466,8,6.86251211166,8.0
8,7,6.06610380338,5,6.19487047195,5.76391935349
5,3,3.05018437751,3,3.61762881279,2.85210227966
7,4,4.85227387591,6,3.52786302567,5.42660617828
6,3,4.04476506157,5,4.7192864418,5.75757646561
8,8,7.14475054482,8,7.25324487686,8.0
8,6,6.75052993846,6,6.42690658569,7.80209445953
8,8,7.51959333557,8,7.15313053131,8.0
1,3,3.50727545805,3,3.57623934746,3.35358262062
8,8,7.67701756948,8,7.49693870544,8.0
5,4,5.69465245438,2,4.05883979797,5.42257356644
8,5,6.23681029557,5,5.04181051254,6.46157360077
8,7,6.51082400094,6,7.4427523613,8.0
5,2,4.50608204436,3,3.34611773491,5.43336200714
2,1,1.0,1,1.89214754105,1.955909729
7,7,6.12897372858,6,6.53141355515,6.73010492325
6,4,4.08158569116,5,4.67272853851,4.22701454163
2,3,2.90392088457,3,4.28154373169,3.5338947773
8,5,5.77443992421,6,6.22679233551,6.93551397324
8,8,7.27792296798,8,7.21714878082,8.0
8,8,8.0,8,8.0,8.0
8,5,5.58713870426,6,4.68807983398,7.49005508423
8,8,6.89430602385,7,7.55787038803,8.0
2,2,4.17689642012,3,3.12454128265,5.14006710052
7,6,5.6347971472,6,5.30289840698,6.05112457275
7,6,5.7095902408,7,6.94729709625,6.66705608368
6,2,4.17278789105,2,1.80880796909,5.83242225647
8,7,6.44019701996,7,6.83344173431,7.79111194611
6,2,4.00248395181,2,3.10206818581,4.1983294487
1,2,1.99453887438,2,2.60980176926,2.09662294388
8,8,6.77012320398,7,6.88802957535,8.0
5,7,6.09501140188,7,6.53625822067,6.40072107315
7,6,5.69837778508,2,5.00040054321,6.82015609741
8,7,6.26650451175,7,6.18441057205,7.239777565
8,8,7.41872263147,7,7.19722652435,7.03950691223
2,3,4.67974069265,3,4.00994968414,4.71483707428
8,7,5.79948503543,7,6.0628528595,6.41885137558
7,5,4.96315571787,5,4.80284070969,6.22040748596
6,4,5.74168102053,3,4.86928033829,5.86615133286
1,3,2.7119564128,3,4.68311166763,2.95882415771
8,5,6.59431475151,5,5.1407661438,8.0
2,6,3.61231402966,7,6.0696554184,3.49131464958
8,2,5.21406504978,3,2.44041776657,7.06196975708
8,6,6.40248905378,6,5.785384655,6.70727396011
5,2,3.78511684891,1,1.9857544899,2.57467842102
1,2,1.5111919297,2,2.52713084221,1.95245933533
1,1,1.0,1,1.0,1.95268154144
7,5,5.5325895053,5,5.37869596481,6.57991743088
5,4,5.1291996762,5,4.57472658157,5.42008638382
8,8,7.31005723895,6,7.39220190048,8.0
6,6,4.9041261353,7,5.78046941757,5.98799419403
5,5,4.3998037024,6,4.92890119553,5.89244937897
8,8,6.79301550172,8,7.32985019684,8.0
8,8,7.68667274805,8,7.96113681793,8.0
6,6,5.92426304396,6,5.65237140656,6.2450594902
8,8,7.26554541786,8,7.80029058456,8.0
8,8,7.07548305535,8,7.55278873444,8.0
8,8,6.82030751383,8,7.42767858505,8.0
8,8,8.0,8,7.39878988266,8.0
5,4,4.73412970332,5,4.45576906204,5.43754482269
6,7,5.67050353721,6,6.04184484482,6.15525341034
1,2,3.21173546302,5,1.0,2.15943145752
6,6,5.35468901815,6,5.914083004,6.45216464996
8,8,6.81655332358,8,7.23036956787,8.0
8,8,8.0,7,8.0,8.0
6,6,5.38923867387,6,5.74073696136,6.33719825745
8,6,6.18219718772,6,5.8936085701,6.21070051193
8,7,6.70678243619,8,7.18497228622,8.0
1,2,3.29764477015,2,2.84655094147,4.28867292404
6,3,4.68504856534,3,3.66141653061,5.78130531311
8,8,7.19647007639,8,7.9697470665,8.0
8,8,6.84714297672,8,7.41501998901,8.0
1,3,4.32117369029,2,2.61017680168,4.77475261688
8,8,7.17910179342,7,6.78753566742,8.0
7,7,7.21895585974,6,6.43795347214,7.25657367706
2,6,4.7112768083,5,5.71537923813,3.18387889862
8,7,5.78178645076,7,6.25089979172,6.07064437866
8,8,7.06587358615,8,7.69167661667,8.0
6,6,6.09654808104,6,5.5701789856,6.21368217468
5,2,3.72086854724,2,2.27306318283,2.86145162582
8,8,7.25508718278,8,7.9066119194,8.0
8,8,7.77712115777,8,7.95802021027,8.0
6,5,4.61764328441,5,4.0435051918,5.1717209816
2,3,3.6015745143,5,3.46273756027,2.43260955811
7,5,4.86031467783,6,4.72039985657,5.97351932526
1,2,4.28140028633,2,2.12534236908,3.93200778961
7,6,6.02254772204,6,5.75645875931,6.65624856949
6,5,4.54025220685,6,4.82906579971,5.68390893936
8,6,5.53220237923,6,6.50840139389,7.43821811676
5,1,3.61423320183,1,1.0502345562,2.13729381561
8,6,6.28410008269,5,4.8142991066,6.96326446533
8,8,6.74298100385,6,7.47439146042,8.0
8,7,6.17567785919,6,6.69180011749,8.0
7,6,5.12465233077,6,5.68683576584,5.98028564453
7,6,5.923109786,4,5.84838342667,7.18089389801
5,1,2.97394704478,2,1.73254680634,2.1988658905
8,7,6.59801090599,6,6.90056085587,7.20341682434
8,5,7.02215321789,6,5.12272596359,8.0
8,7,6.2495789019,6,6.29340457916,6.78148174286
5,3,3.51466027043,5,3.66254043579,4.89967536926
5,4,3.96656571803,2,3.09379076958,5.47493314743
3,2,3.83371282709,2,3.14070701599,3.62867379189
8,6,6.32997186346,6,5.83714866638,6.5164308548
8,8,6.64063784545,8,7.06529474258,8.0
8,7,6.54235131939,8,6.26800298691,8.0
1,1,1.91622745355,1,1.16947460175,2.48333072662
8,6,5.80530036941,7,4.7080745697,7.02161502838
8,8,6.23567133109,8,7.05776405334,8.0
8,8,6.88527123969,8,7.55637025833,8.0
8,8,7.42467971648,8,8.0,8.0
7,7,5.52704141589,6,4.60179281235,6.28149557114
6,7,6.25987629065,6,5.47772359848,7.14137840271
8,8,6.89528541797,8,7.8990855217,8.0
6,5,4.00286618056,2,4.55088806152,5.61462020874
8,4,5.60973124786,3,2.92867708206,6.22685480118
5,5,5.86321692856,6,5.16419172287,6.18654823303
8,8,6.33826829256,8,7.90181016922,8.0
6,2,4.29321965152,3,3.27478981018,5.62094593048
7,5,5.54265572378,6,4.89550113678,5.99262905121
1,5,4.77274600146,3,4.54036331177,6.26258850098
8,7,6.02069482353,7,5.71093845367,7.75626134872
8,7,6.33250982391,8,6.16207933426,7.09657716751
8,6,5.83828945505,5,5.894759655,6.17552280426
8,3,5.49989933283,4,4.88425350189,6.88501024246
8,8,7.76008846121,8,7.15751647949,8.0
8,6,5.802642309,7,6.09601974487,6.77415704727
8,8,7.38253572124,6,7.9007267952,8.0
7,6,5.494899132,7,6.29470491409,6.66098308563
8,8,7.52450427178,8,7.63669204712,8.0
4,2,4.52790710283,2,3.4658010006,4.72986125946
7,6,5.35872136971,6,6.42367267609,6.50952768326
1,3,4.33719236347,6,4.25368404388,2.22947025299
6,2,4.21451836708,2,3.08189797401,4.52924394608
8,8,6.67335629843,8,7.00914859772,8.0
8,7,6.45941360326,7,6.67523145676,7.38422775269
6,2,3.70155933844,3,3.78692126274,5.71519231796
8,8,7.33677946498,8,7.67911577225,8.0
8,8,6.39651038645,7,7.22552967072,8.0
8,6,5.91273744213,8,5.82057476044,8.0
5,4,5.63332142142,5,4.73592042923,5.17360973358
3,1,1.0,1,1.0,2.03455114365
8,8,6.31176269291,8,6.89500761032,8.0
8,8,6.71971108767,8,7.27581596375,7.91264009476
8,8,6.764728783,8,7.00078344345,8.0
5,3,2.91837534606,3,3.96925139427,4.2754201889
8,7,6.28066297316,6,6.77980804443,6.27454662323
8,7,6.68179892335,7,6.34410762787,7.3045539856
6,5,4.38745849805,5,5.00209331512,5.4599032402
8,8,7.62485092124,8,7.43663549423,8.0
6,4,5.02143948813,6,5.0651922226,6.14085912704
8,8,6.71144217441,8,6.56631660461,8.0
5,2,3.14749731621,3,4.38847827911,2.889960289
6,6,6.30561631964,6,5.68340539932,6.2116856575
8,7,6.75596950505,8,7.63380336761,8.0
8,6,5.39963170658,7,6.60278129578,5.95488834381
3,2,3.75994773497,2,3.34004735947,3.69326066971
2,3,3.82860417333,2,4.17933368683,4.54115867615
1,2,2.83279361616,2,2.35715007782,2.71884250641
6,6,5.87843550435,7,6.05949640274,6.23724985123
8,8,7.9626420457,8,6.88639736176,8.0
6,5,4.04629630534,6,5.09514713287,5.80536270142
2,2,3.44622932297,2,2.87667655945,3.02175140381
7,7,5.68869989819,6,6.28005743027,6.42007827759
8,8,6.11666213682,8,6.43828582764,6.42075061798
8,8,7.15843515172,8,7.41250658035,8.0
2,1,1.0,2,1.0,1.95639467239
5,3,5.21275683776,2,3.89621138573,5.3992805481
6,8,6.86719613162,8,7.31948232651,6.32990932465
8,8,7.24525348082,7,7.17119264603,8.0
8,7,6.60225267591,8,6.16584253311,8.0
6,6,4.9860235615,6,5.84332895279,5.59408473969
2,4,5.02533069736,3,3.8676674366,5.50391578674
6,4,4.02633140506,5,4.38675308228,4.67393684387
8,8,7.11012013511,8,6.81217336655,8.0
5,3,4.5875209962,5,4.31390762329,5.51746225357
6,6,6.19634794623,5,5.49606132507,6.50746583939
8,8,7.87613103231,6,6.61867046356,8.0
7,4,4.6313978816,5,6.13749027252,6.45940637589
1,2,2.28931145004,3,3.58065295219,2.18681192398
5,5,4.34383616117,5,5.44343662262,5.61674022675
6,6,4.61765229168,5,5.7990937233,5.67839956284
6,6,5.8531228721,5,5.93623542786,6.13062906265
8,7,5.86647223023,7,6.18590497971,6.97414970398
4,3,4.86867642416,2,3.50250005722,5.71841430664
6,5,5.10486765038,6,5.15327262878,6.0478310585
8,8,7.14398035456,8,7.41313934326,8.0
6,6,5.46495097994,6,6.57574367523,6.03881931305
8,8,7.46806263725,8,7.57911062241,8.0
8,8,6.38885703588,6,7.2837061882,6.57377910614
8,8,7.47651191821,8,7.0283074379,8.0
1,4,4.14187855453,6,4.46549081802,3.57954931259
7,8,7.20777328537,8,6.81499433517,7.25478935242
6,8,4.919543968,8,6.5135011673,5.63729763031
8,8,6.84899500306,7,6.74589681625,7.92370319366
4,3,5.11954040966,3,3.73113393784,4.54311943054
6,6,5.56276484727,5,5.6552567482,6.13528203964
1,2,3.10944483029,5,2.57825469971,2.43359184265
8,8,7.06603915546,8,7.12483119965,8.0
1,2,3.59905471108,2,2.31065607071,4.78477287292
7,6,5.65074784402,5,6.00308942795,6.41705608368
4,2,3.8127226459,2,2.83717656136,3.4203517437
6,6,6.10660783679,6,5.07026004791,6.5724234581
8,8,7.3082884771,8,7.63398361206,8.0
8,8,6.17055573355,7,7.09749555588,8.0
7,7,6.26692043816,5,6.10983514786,7.20318603516
8,8,6.77666277868,6,7.55355119705,8.0
8,7,6.32664527987,7,6.88979768753,8.0
8,8,6.99807829795,8,7.27594804764,8.0
8,8,6.68649968084,8,7.60838460922,8.0
2,1,3.17646468538,2,1.94005477428,1.96062421799
4,5,5.23723298186,6,5.66922426224,5.01013469696
4,3,4.19240049773,2,3.46675443649,4.84157991409
8,8,7.24134509832,7,7.23187303543,8.0
5,4,5.23437637623,4,4.92376661301,5.15558004379
7,7,5.40230167449,7,6.40251493454,6.02514076233
8,6,5.83061795721,7,5.68211126328,7.23883914948
8,8,7.14425211435,8,7.75299215317,8.0
5,4,3.40766178558,6,5.18323802948,3.6279168129
7,7,5.72763331076,6,6.33311843872,6.36098861694
5,2,3.88237052151,2,1.7060431242,3.90354156494
8,8,7.32143233989,8,7.63476657867,8.0
6,2,3.87180928446,2,3.61858773232,5.45424175262
8,8,7.3120563795,8,7.83652830124,8.0
5,1,2.88917527761,2,2.19786500931,2.54978132248
8,8,7.99653014213,6,7.31161403656,8.0
5,2,3.74372655884,5,4.10258293152,4.80755901337
8,7,7.13482901253,5,6.36208438873,8.0
8,7,6.62965039028,8,6.09804201126,8.0
8,7,6.31034348713,7,6.46896076202,7.96954059601
2,3,4.25076877487,4,4.39453887939,4.41607618332
6,6,6.02215229937,7,6.16287088394,6.10495662689
8,7,6.33363347545,8,7.13866662979,8.0
3,4,3.12939164157,3,4.92001962662,2.91596031189
8,8,7.4985948091,8,7.85213184357,8.0
8,8,6.79739636121,8,6.95939779282,7.73083543777
8,6,6.2406606583,6,5.8097319603,6.56891918182
8,8,7.13458654187,8,7.54810905457,8.0
2,2,4.12725930028,2,1.43793904781,1.98498487473
3,3,3.18764133947,2,3.23730182648,2.81622457504
8,8,6.5446056031,8,7.05775356293,8.0
1,2,1.0,2,2.73137664795,2.31867218018
8,8,7.12683735624,6,7.08916711807,7.912545681
8,8,7.19988224982,8,7.18321275711,8.0
8,7,6.81182813288,6,5.8460111618,8.0
8,8,7.02678539208,8,7.15706682205,8.0
6,6,5.95505732309,6,6.61115169525,6.50246191025
8,8,7.36629673803,8,7.40682601929,8.0
6,2,3.90372078346,4,3.19439673424,5.07035160065
8,5,7.6478473634,6,5.44438028336,8.0
1,2,2.6725920214,2,2.66774749756,2.25917768478
6,6,5.47528891322,6,5.43589496613,6.09475946426
8,7,5.87679455646,5,6.59790563583,6.63846731186
1,4,4.23539867623,5,4.77191257477,5.808573246
8,7,6.39139932476,6,6.73561859131,7.7699508667
6,5,5.17208938573,5,5.6720290184,6.95327615738
8,8,6.04608507795,7,6.58221340179,7.94853878021
8,6,5.42156197422,6,5.45595121384,6.28338813782
3,2,3.88683639568,2,2.18371200562,3.8574359417
6,3,4.43420864768,3,3.80105280876,5.99446964264
2,2,2.76329105122,2,1.0,2.00960969925
8,8,7.621971441,8,7.75346660614,8.0
8,8,6.23068165111,8,6.93045759201,6.94373893738
8,8,7.62745421144,8,8.0,8.0
7,3,4.49707970878,5,4.92721843719,6.05866479874
4,3,5.28723948948,2,3.26199316978,5.98764514923
6,4,4.8786916145,5,3.16627287865,5.96437168121
7,6,6.53691732656,6,6.02580595016,7.19083166122
1,4,3.55127222922,5,4.37208271027,5.65508270264
8,8,8.0,8,7.36688899994,8.0
8,8,7.14285576706,6,7.6196308136,8.0
8,7,7.89642410148,6,6.40780544281,8.0
4,2,3.58619657675,2,3.28222846985,4.49382305145
6,3,2.83529397677,2,4.16920423508,4.37731122971
6,4,4.04080348309,6,5.49768304825,3.69439005852
6,5,5.4164483776,6,5.0161690712,5.5655670166
1,3,4.32110712385,5,4.39945983887,5.13182926178
2,2,1.5129062511,2,1.86509203911,2.07462882996
2,4,5.0899703661,5,4.1437921524,3.37145447731
6,6,6.39180900166,7,6.17475414276,6.23848009109
7,7,6.09832576844,6,6.16271495819,7.17856168747
5,3,5.18847913381,2,3.34768605232,5.4810667038
7,6,6.15144086254,6,5.14914703369,6.50423336029
7,6,5.59372468362,7,5.82320165634,7.02883863449
8,8,6.94857691117,8,8.0,8.0
7,5,5.26375706705,5,5.43074989319,6.42725086212
6,2,3.3565952339,2,2.96997666359,3.75094485283
6,6,4.80042571391,6,6.21232652664,4.78581619263
8,8,6.99055975732,8,7.01269292831,8.0
6,6,5.75904856893,6,5.64480113983,6.21971750259
1,3,2.73386769194,5,3.41280174255,2.46555662155
6,5,5.09949086779,6,4.49714374542,6.2257232666
6,5,5.48131520343,5,5.56809854507,5.7318778038
8,8,7.12744919848,7,7.50140666962,8.0
8,8,7.45549377002,8,7.76299858093,8.0
8,8,7.47254081304,8,7.95733451843,8.0
8,7,6.60530131287,6,6.92214012146,7.27577781677
6,2,4.62088817165,2,2.65326428413,3.85529947281
5,6,5.53605107207,6,5.25882959366,5.59376811981
8,7,6.92625897619,6,7.67974948883,8.0
8,7,6.22982923293,6,6.59347820282,6.59201145172
8,8,7.46633667829,7,6.73372364044,8.0
8,8,6.7501748,8,6.86618089676,8.0
8,8,6.73555462457,7,6.26198339462,8.0
1,1,1.793375096,2,1.0,1.9590382576
7,6,5.30005969152,6,6.16631269455,6.12693786621
8,5,5.15900843889,6,5.42971134186,7.06504440308
7,6,5.51870554439,6,5.72029829025,5.97983407974
8,8,7.62806844627,8,7.94248914719,8.0
6,6,5.44779832498,6,5.79803848267,6.24776077271
6,3,3.20891342622,3,4.25381040573,3.71866130829
6,5,5.28747041011,5,4.23517036438,5.95412111282
8,8,7.3652853965,8,7.33153152466,8.0
6,6,5.1656278039,6,5.46237850189,6.21811914444
5,2,3.51261420424,2,3.49047708511,5.20009851456
2,4,4.40187428788,6,4.54176902771,5.71111774445
1,2,3.05143057387,2,2.00560712814,2.04930734634
1,2,3.93385004502,2,2.65828442574,4.13961696625
8,8,6.2917795916,8,6.81349277496,6.83815383911
8,8,6.62038570089,7,7.06560325623,8.0
8,8,6.56495908383,7,8.0,7.58995056152
8,7,6.42132130041,8,6.30879688263,6.79438495636
8,8,7.36526816631,8,7.49153614044,8.0
7,2,5.53529518783,5,3.66399049759,6.94199943542
8,6,5.75905189275,5,5.88762235641,7.26055526733
8,8,7.08435197108,8,7.4138174057,8.0
8,7,6.8805012847,7,6.74636125565,8.0
8,7,6.62712698347,8,5.36759138107,7.47847366333
6,6,5.83003197197,6,6.16768884659,6.36755943298
2,5,4.0493262804,6,4.76335716248,5.51013088226
8,7,6.34899302786,6,7.10928153992,7.1133313179
8,5,5.50678519193,6,4.71952104568,7.49472808838
6,3,5.23446604128,4,4.36359882355,5.9195189476
8,6,6.19926438852,8,6.42556142807,7.39138936996
1,3,3.5512634104,6,3.97595143318,3.72622346878
8,8,7.79782664347,8,7.6515827179,8.0
8,8,7.33262370478,8,7.91223669052,8.0
5,4,5.54954369894,5,4.92320585251,5.4461388588
6,5,5.83369419352,5,5.41145801544,5.92856788635
8,7,7.49761652708,8,7.29740571976,8.0
7,5,5.20274136431,6,4.0911693573,6.42095899582
8,8,7.28374228883,7,8.0,8.0
8,8,7.77834850024,8,7.3749461174,8.0
5,5,5.49585304796,6,5.34660673141,5.86137580872
6,5,5.18978723118,5,4.68841218948,6.06477880478
7,7,6.37239690809,7,6.4995136261,7.11557531357
6,4,4.43769654472,5,4.53524112701,5.76609325409
7,7,6.22032173523,6,6.50608921051,6.23177528381
1,4,4.83289040728,7,4.24604129791,6.38387966156
8,7,6.2589277403,7,6.76443243027,7.38833427429
8,8,6.57618838304,7,6.89465141296,7.40048694611
2,4,3.53202021343,3,4.67872810364,3.74836492538
8,8,7.03798654665,8,6.68287324905,8.0
8,6,6.07475781668,6,4.67678070068,7.57745456696
8,8,6.79517925674,7,7.21491479874,8.0
7,6,6.03527587363,6,5.84081268311,7.11958742142
8,8,7.75427681074,8,7.14869880676,8.0
8,8,6.75452263984,8,7.5347070694,8.0
8,4,6.20916133346,5,5.1112165451,6.75415229797
8,8,6.70712290286,7,6.88333559036,8.0
8,7,6.59543043708,7,6.65971231461,7.30610132217
8,6,6.50659616748,7,6.83187198639,8.0
7,8,7.76227914499,7,6.90031480789,7.19318675995
7,6,6.79086983065,6,6.23846054077,5.93204164505
6,3,4.0323681719,3,5.03445482254,4.34916210175
8,8,6.9465112398,7,6.43655586243,8.0
8,5,6.94333326809,5,4.66997861862,8.0
4,2,3.33783051559,2,3.4467484951,4.51681041718
8,7,5.69499938955,6,6.21504163742,6.23698091507
5,3,5.47257148849,5,5.33743810654,5.95081520081
8,8,5.87044396981,8,7.28871297836,7.7430267334
8,8,7.12648552008,8,7.55843877792,8.0
2,2,3.34763441013,2,2.83939361572,1.96952009201
8,8,7.75506150474,8,7.42370510101,8.0
1,3,2.94920777006,6,2.70824098587,2.03514289856
6,3,4.76483103716,3,4.0486369133,6.02113771439
8,6,5.95661868831,6,5.93001842499,7.56100797653
7,5,4.966732209,6,5.05631971359,6.08893060684
6,5,5.62169594057,6,4.79168176651,6.92788934708
8,8,6.94355772234,8,7.10012817383,8.0
8,8,7.13210089883,8,8.0,8.0
7,7,5.7722995339,6,6.92995500565,6.98404932022
8,6,6.40041800084,6,6.03365802765,8.0
8,8,6.79491731277,8,7.29595327377,8.0
6,2,3.88591278217,4,3.07081985474,5.66026973724
6,5,5.51961642995,6,5.11310958862,6.21042251587
4,6,5.57091033451,6,5.60643196106,5.69511079788
6,6,5.13469467755,5,5.57333087921,5.98845100403
8,3,6.27360310171,3,3.36555314064,7.03686666489
8,8,6.81119749879,7,7.29892969131,8.0
7,3,5.0795229574,3,5.14034366608,6.25051689148
1,2,3.98333612819,3,3.12916493416,1.99673175812
7,5,4.58275678589,6,5.38918924332,5.9189581871
6,5,5.7017003542,6,5.61160182953,6.06167173386
